timestamp,consumption,predictions
2010-07-03 00:00:00,22.5,4.859299999999999,4.859299999999999,4.859299999999999,5.069999999999999,4.859299999999999,4.859299999999999,4.859299999999999,5.069999999999999,4.859299999999999,4.859299999999999,4.769,4.859299999999999,4.859299999999999,4.8740000000000006,4.859299999999999,4.859299999999999,4.859299999999999,5.069999999999999,5.069999999999999,4.859299999999999,5.069999999999999,4.9058666666666655,4.9058666666666655
2010-07-03 01:00:00,22.3,16.4,16.4,16.4,16.4,16.4,16.4,16.4,16.4,16.4,16.4,16.4,16.4,16.4,16.4,16.4,16.4,16.4,16.4,16.4,16.4,16.4,16.399999999999995,16.400000000000006
2010-07-03 02:00:00,6.0,4.859299999999999,4.859299999999999,4.859299999999999,4.67,4.859299999999999,4.859299999999999,4.859299999999999,4.67,4.859299999999999,4.859299999999999,4.769,4.859299999999999,4.859299999999999,4.8740000000000006,4.859299999999999,4.859299999999999,4.859299999999999,16.4,4.67,4.859299999999999,4.67,5.3692,5.3691999999999984
2010-07-03 03:00:00,4.7,4.859299999999999,4.859299999999999,4.859299999999999,4.67,4.859299999999999,4.859299999999999,4.859299999999999,4.67,4.859299999999999,4.859299999999999,4.769,4.859299999999999,4.859299999999999,4.8740000000000006,4.859299999999999,4.859299999999999,4.859299999999999,4.67,4.67,4.859299999999999,4.67,4.8106285714285715,4.8106285714285706
2010-07-03 04:00:00,4.4,4.859299999999999,4.859299999999999,4.859299999999999,4.67,4.859299999999999,4.859299999999999,4.859299999999999,4.67,4.859299999999999,4.859299999999999,4.769,4.859299999999999,4.859299999999999,4.6,4.859299999999999,4.859299999999999,4.859299999999999,4.67,4.67,4.859299999999999,4.67,4.797580952380953,4.7975809523809518
2010-07-03 05:00:00,4.8,23.5,23.5,23.5,23.5,23.5,23.5,23.5,23.5,23.5,23.5,23.5,23.5,23.5,23.5,23.5,23.5,23.5,23.5,23.5,23.5,23.5,23.5,23.500000000000004
2010-07-03 06:00:00,23.4,23.5,23.5,23.5,23.5,23.5,23.5,23.5,23.5,23.5,23.5,23.5,23.5,23.5,23.5,23.5,23.5,23.5,23.5,23.5,23.5,23.5,23.5,23.500000000000004
2010-07-03 07:00:00,42.4,47.5,47.5,47.5,47.5,47.5,47.5,47.5,47.5,47.5,47.5,47.5,47.5,47.5,47.5,47.5,47.5,47.5,47.5,47.5,47.5,47.5,47.5,47.499999999999993
2010-07-03 08:00:00,52.0,46.1,46.1,46.1,46.1,46.1,46.1,46.1,45.61,46.1,46.1,46.1,46.1,46.1,45.61,46.1,46.1,45.61,46.1,46.1,46.1,46.1,46.030000000000015,46.030000000000008
2010-07-03 09:00:00,50.8,41.5,41.5,41.5,41.5,41.5,41.5,41.5,41.5,41.5,41.5,41.5,41.5,41.5,41.5,41.5,41.5,41.5,41.5,41.5,41.5,41.5,41.5,41.499999999999979
2010-07-03 10:00:00,45.3,43.4,43.519999999999996,43.519999999999996,43.519999999999996,43.519999999999996,43.4,43.4,41.5,43.4,43.519999999999996,43.4,43.4,43.519999999999996,41.5,43.519999999999996,43.4,43.4,41.5,43.4,43.519999999999996,43.4,43.1742857142857,43.174285714285702
2010-07-03 11:00:00,43.6,43.8,43.519999999999996,43.519999999999996,43.519999999999996,43.519999999999996,43.8,43.8,43.8,43.8,43.519999999999996,43.8,43.8,43.519999999999996,43.8,43.519999999999996,43.8,43.8,43.8,43.8,43.519999999999996,43.8,43.693333333333314,43.693333333333342
2010-07-03 12:00:00,40.7,37.62,37.62,37.8,37.92,37.62,37.62,37.62,37.92,37.62,37.62,37.92,37.8,37.92,37.92,37.8,37.62,37.62,37.92,37.92,37.8,37.92,37.76857142857142,37.768571428571427
2010-07-03 13:00:00,38.4,36.516000000000005,36.516000000000005,36.78,36.78,36.516000000000005,36.6,36.6,36.516000000000005,36.516000000000005,36.516000000000005,36.78,36.78,36.78,36.516000000000005,36.78,36.6,36.6,36.516000000000005,36.516000000000005,36.78,36.516000000000005,36.61999999999999,36.620000000000005
2010-07-03 14:00:00,39.9,35.7,35.7,35.85,35.85,35.7,35.85,35.85,35.7,35.7,35.7,35.85,35.7,35.85,35.7,35.85,35.85,35.85,35.7,35.7,35.85,35.7,35.77142857142858,35.771428571428565
2010-07-03 15:00:00,42.8,38.9,38.9,38.602999999999994,38.75,38.9,38.9,38.9,38.75,38.9,38.9,38.75,38.9,38.75,38.9,38.9,38.9,38.9,38.9,38.9,38.602999999999994,38.75,38.83599999999999,38.835999999999999
2010-07-03 16:00:00,42.2,36.516000000000005,36.516000000000005,35.85,35.85,36.516000000000005,35.85,35.85,36.516000000000005,36.516000000000005,36.516000000000005,35.85,36.2,35.85,36.516000000000005,35.85,35.85,35.85,36.516000000000005,36.516000000000005,35.85,36.516000000000005,36.18380952380952,36.183809523809515
2010-07-03 17:00:00,28.6,36.516000000000005,36.516000000000005,36.78,36.78,36.516000000000005,36.6,36.6,36.516000000000005,36.516000000000005,36.516000000000005,36.78,36.78,36.78,36.516000000000005,36.78,36.6,36.6,36.516000000000005,36.516000000000005,36.78,36.516000000000005,36.61999999999999,36.620000000000005
2010-07-03 18:00:00,11.6,37.62,37.62,36.78,36.78,37.62,37.62,37.62,37.2,37.62,37.62,36.78,36.78,36.78,37.2,36.78,37.62,37.62,37.2,37.2,36.78,37.2,37.24,37.240000000000009
2010-07-03 19:00:00,5.3,4.808057,4.808057,38.602999999999994,37.92,4.808057,4.808057,4.808057,37.92,38.260000000000005,4.808057,37.92,4.7216399,4.7216399,4.81526,11.6,38.260000000000005,4.808057,38.064,38.064,4.7216399,37.92,19.388932319047623,19.388932319047619
2010-07-03 20:00:00,5.4,4.808057,4.808057,14.1,5.318999999999999,4.808057,4.808057,4.808057,5.069999999999999,4.808057,23.4,14.1,22.5,4.7216399,4.81526,4.7216399,4.808057,14.1,14.1,5.069999999999999,4.7216399,5.069999999999999,8.355503747619045,8.3555037476190464
2010-07-03 21:00:00,5.4,4.9556398999999995,4.9556398999999995,4.7216399,5.313299999999999,4.9556398999999995,4.9556398999999995,4.9556398999999995,5.138999999999999,4.9556398999999995,4.9556398999999995,5.327999999999999,4.7216399,4.7216399,4.960682,4.7216399,4.808057,4.808057,5.138999999999999,5.138999999999999,4.7216399,5.138999999999999,4.9557988,4.9557987999999984
2010-07-03 22:00:00,5.4,5.08894793,4.9556398999999995,4.7216399,5.339309999999999,5.08894793,4.9556398999999995,4.9556398999999995,5.2173,5.08894793,5.08894793,4.6906669999999995,4.7216399,4.7216399,5.0924774,4.7216399,4.808057,4.808057,5.2173,5.2173,4.7216399,5.2173,4.973270443809524,4.9732704438095228
2010-07-03 23:00:00,13.7,5.93,5.6597,5.56709,5.357517,5.93,5.6597,5.6597,5.93,5.93,5.93,5.364719999999998,5.556799999999999,5.56709,5.93,5.556799999999999,5.56709,5.56709,5.93,5.93,5.56709,5.93,5.715256523809525,5.7152565238095239
2010-07-04 00:00:00,22.2,22.5,22.5,22.439999999999998,22.439999999999998,22.439999999999998,22.5,22.5,22.5,22.439999999999998,22.439999999999998,22.439999999999998,22.5,22.439999999999998,22.439999999999998,22.5,22.5,22.5,22.5,22.439999999999998,22.5,22.5,22.474285714285713,22.47428571428572
2010-07-04 01:00:00,13.5,22.3,22.3,22.439999999999998,22.439999999999998,22.439999999999998,22.3,22.3,22.3,22.439999999999998,22.439999999999998,22.439999999999998,22.3,22.439999999999998,22.439999999999998,22.3,22.3,22.3,22.3,22.439999999999998,22.3,22.3,22.360000000000003,22.360000000000003
2010-07-04 02:00:00,5.0,5.2475844857,4.9556398999999995,4.7216399,4.656709999999999,5.2475844857,4.9556398999999995,4.9556398999999995,4.656709999999999,5.2475844857,5.2475844857,4.6906669999999995,4.7216399,4.7216399,5.249313925999999,4.7216399,4.808057,4.808057,4.656709999999999,4.656709999999999,4.7216399,4.656709999999999,4.871671527085716,4.8716715270857138
2010-07-04 03:00:00,4.9,5.2475844857,4.9556398999999995,4.7216399,4.656709999999999,5.2475844857,4.9556398999999995,4.9556398999999995,4.656709999999999,5.2475844857,5.2475844857,4.6906669999999995,4.7216399,4.7216399,5.249313925999999,4.7216399,4.808057,4.808057,4.656709999999999,4.656709999999999,4.7216399,4.656709999999999,4.871671527085716,4.8716715270857138
2010-07-04 04:00:00,4.9,4.9,4.9,4.9,4.9,4.9,4.9,4.9,4.9,4.9,4.9,4.9,4.9,4.9,4.9,4.9,4.9,4.9,4.9,4.9,4.9,4.9,4.900000000000001,4.9000000000000004
2010-07-04 05:00:00,5.0,4.9,4.9,4.9,4.9,4.9,4.9,4.9,4.9,4.9,4.9,4.9,4.9,4.9,4.9,4.9,4.9,4.9,4.9,4.9,4.9,4.9,4.900000000000001,4.9000000000000004
2010-07-04 06:00:00,5.2,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
2010-07-04 07:00:00,5.6,5.2,5.2,5.2,5.2,5.2,5.2,5.2,5.2,5.2,5.2,5.2,5.2,5.2,5.2,5.2,5.2,5.2,5.2,5.2,5.2,5.2,5.200000000000001,5.2000000000000002
2010-07-04 08:00:00,42.9,5.6,5.6,5.6,5.6,5.6,5.6,5.6,5.6,5.6,5.6,5.6,5.6,5.6,5.6,5.6,5.6,5.6,5.6,5.6,5.6,5.6,5.599999999999998,5.5999999999999988
2010-07-04 09:00:00,50.3,42.9,42.9,42.9,42.9,42.9,42.9,42.9,42.9,42.9,42.9,42.9,42.9,42.9,42.9,42.9,42.9,42.9,42.9,42.9,42.9,42.9,42.899999999999984,42.90000000000002
2010-07-04 10:00:00,43.5,50.3,50.3,50.3,50.3,50.3,50.3,50.3,50.3,50.3,50.3,50.3,50.3,50.3,50.3,50.3,50.3,50.3,50.3,50.3,50.3,50.3,50.29999999999999,50.299999999999976
2010-07-04 11:00:00,37.1,43.5,43.5,43.5,43.5,43.5,43.5,43.5,43.5,43.5,43.5,43.5,43.5,43.5,43.5,43.5,43.5,43.5,43.5,43.5,43.5,43.5,43.5,43.499999999999972
2010-07-04 12:00:00,38.7,37.1,37.1,37.1,37.1,37.1,37.1,37.1,37.1,37.1,37.1,37.1,37.1,37.1,37.1,37.1,37.1,37.1,37.1,37.1,37.1,37.1,37.10000000000001,37.099999999999987
2010-07-04 13:00:00,37.1,38.7,38.7,38.7,38.7,38.7,38.7,38.7,38.7,38.7,38.7,38.7,38.7,38.7,38.7,38.7,38.7,38.7,38.7,38.7,38.7,38.7,38.70000000000001,38.699999999999989
2010-07-04 14:00:00,40.0,37.1,37.1,37.1,37.1,37.1,37.1,37.1,37.1,37.1,37.1,37.1,37.1,37.1,37.1,37.1,37.1,37.1,37.1,37.1,37.1,37.1,37.10000000000001,37.099999999999987
2010-07-04 15:00:00,44.1,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0
2010-07-04 16:00:00,39.3,44.1,44.1,44.1,44.1,44.1,44.1,44.1,44.1,44.1,44.1,44.1,44.1,44.1,44.1,44.1,44.1,44.1,44.1,44.1,44.1,44.1,44.100000000000016,44.100000000000016
2010-07-04 17:00:00,26.1,39.3,39.3,39.3,39.3,39.3,39.3,39.3,39.3,39.3,39.3,39.3,39.3,39.3,39.3,39.3,39.3,39.3,39.3,39.3,39.3,39.3,39.29999999999999,39.299999999999997
2010-07-04 18:00:00,9.9,26.1,26.1,26.1,26.1,26.1,26.1,26.1,26.1,26.1,26.1,26.1,26.1,26.1,26.1,26.1,26.1,26.1,26.1,26.1,26.1,26.1,26.100000000000012,26.100000000000012
2010-07-04 19:00:00,5.4,9.9,9.9,9.9,9.9,9.9,9.9,9.9,9.9,9.9,9.9,9.9,9.9,9.9,9.9,9.9,9.9,9.9,9.9,9.9,9.9,9.9,9.900000000000002,9.9000000000000004
2010-07-04 20:00:00,5.5,5.4,5.4,5.4,5.4,5.4,5.4,5.4,5.4,5.4,5.4,5.4,5.4,5.4,5.4,5.4,5.4,5.4,5.4,5.4,5.4,5.4,5.400000000000002,5.4000000000000004
2010-07-04 21:00:00,5.3,5.5,5.5,5.5,5.5,5.5,5.5,5.5,5.5,5.5,5.5,5.5,5.5,5.5,5.5,5.5,5.5,5.5,5.5,5.5,5.5,5.5,5.5,5.4999999999999991
2010-07-04 22:00:00,5.3,5.3,5.3,5.3,5.3,5.3,5.3,5.3,5.3,5.3,5.3,5.3,5.3,5.3,5.3,5.3,5.3,5.3,5.3,5.3,5.3,5.3,5.299999999999999,5.2999999999999998
2010-07-04 23:00:00,17.8,5.3,5.3,5.3,5.3,5.3,5.3,5.3,5.3,5.3,5.3,5.3,5.3,5.3,5.3,5.3,5.3,5.3,5.3,5.3,5.3,5.3,5.299999999999999,5.2999999999999998
2010-07-05 00:00:00,22.4,17.8,17.8,17.8,17.8,17.8,17.8,17.8,17.8,17.8,17.8,17.8,17.8,17.8,17.8,17.8,17.8,17.8,17.8,17.8,17.8,17.8,17.800000000000004,17.800000000000004
2010-07-05 01:00:00,7.8,22.4,22.4,22.4,22.4,22.4,22.4,22.4,22.4,22.4,22.4,22.4,22.4,22.4,22.4,22.4,22.4,22.4,22.4,22.4,22.4,22.4,22.39999999999999,22.399999999999995
2010-07-05 02:00:00,4.7,7.8,7.8,7.8,7.8,7.8,7.8,7.8,7.8,7.8,7.8,7.8,7.8,7.8,7.8,7.8,7.8,7.8,7.8,7.8,7.8,7.8,7.800000000000001,7.7999999999999954
2010-07-05 03:00:00,4.7,4.7,4.7,4.7,4.7,4.7,4.7,4.7,4.7,4.7,4.7,4.7,4.7,4.7,4.7,4.7,4.7,4.7,4.7,4.7,4.7,4.7,4.700000000000001,4.7000000000000011
2010-07-05 04:00:00,4.7,4.7,4.7,4.7,4.7,4.7,4.7,4.7,4.7,4.7,4.7,4.7,4.7,4.7,4.7,4.7,4.7,4.7,4.7,4.7,4.7,4.7,4.700000000000001,4.7000000000000011
2010-07-05 05:00:00,22.9,4.7,4.7,4.7,4.7,4.7,4.7,4.7,4.7,4.7,4.7,4.7,4.7,4.7,4.7,4.7,4.7,4.7,4.7,4.7,4.7,4.7,4.700000000000001,4.7000000000000011
2010-07-05 06:00:00,46.5,22.9,22.9,22.9,22.9,22.9,22.9,22.9,22.9,22.9,22.9,22.9,22.9,22.9,22.9,22.9,22.9,22.9,22.9,22.9,22.9,22.9,22.89999999999999,22.900000000000006
2010-07-05 07:00:00,37.4,46.5,46.5,46.5,46.5,46.5,46.5,46.5,46.5,46.5,46.5,46.5,46.5,46.5,46.5,46.5,46.5,46.5,46.5,46.5,46.5,46.5,46.5,46.500000000000007
2010-07-05 08:00:00,38.8,37.4,37.4,37.4,37.4,37.4,37.4,37.4,37.4,37.4,37.4,37.4,37.4,37.4,37.4,37.4,37.4,37.4,37.4,37.4,37.4,37.4,37.39999999999999,37.399999999999999
2010-07-05 09:00:00,41.8,38.8,38.8,38.8,38.8,38.8,38.8,38.8,38.8,38.8,38.8,38.8,38.8,38.8,38.8,38.8,38.8,38.8,38.8,38.8,38.8,38.8,38.79999999999999,38.800000000000004
2010-07-05 10:00:00,43.5,41.8,41.8,41.8,41.8,41.8,41.8,41.8,41.8,41.8,41.8,41.8,41.8,41.8,41.8,41.8,41.8,41.8,41.8,41.8,41.8,41.8,41.79999999999999,41.799999999999983
2010-07-05 11:00:00,44.1,43.5,43.5,43.5,43.5,43.5,43.848,43.5,43.5,43.5,43.5,43.5,43.848,43.5,43.5,43.53079999999999,43.35439999999999,43.35439999999999,43.79759999999999,43.35439999999999,43.70155999999999,43.79759999999999,43.55175047619046,43.55175047619047
2010-07-05 12:00:00,38.7,40.7,43.521559999999994,44.1,43.521559999999994,43.64109199999999,40.7,40.7,40.7,40.32199999999999,43.64109199999999,40.7,40.7,44.1,43.708319999999986,43.521559999999994,40.7,40.7,38.064,38.064,41.26,40.7,41.6078659047619,41.607865904761901
2010-07-05 13:00:00,38.9,38.260000000000005,36.516000000000005,36.9432,37.080239999999996,38.392,38.260000000000005,38.260000000000005,38.7545,36.516000000000005,38.392,36.9432,36.9432,36.9432,38.2548,36.9432,36.855,36.855,38.064,38.064,36.9432,38.7545,37.56844,37.568439999999995
2010-07-05 14:00:00,37.9,39.92999999999999,39.92999999999999,39.74099999999999,39.74099999999999,39.92999999999999,39.92999999999999,39.92999999999999,39.92999999999999,40.32199999999999,39.92999999999999,39.74099999999999,39.92999999999999,39.74099999999999,39.92999999999999,39.92999999999999,39.92999999999999,39.92999999999999,39.74099999999999,39.92999999999999,39.92999999999999,39.74099999999999,39.89466666666665,39.894666666666652
2010-07-05 15:00:00,36.6,42.56679999999999,42.56679999999999,42.56679999999999,42.56679999999999,42.63399999999999,43.31575999999999,43.31575999999999,42.56679999999999,38.983999999999995,42.63399999999999,42.42399999999999,43.31575999999999,42.56679999999999,38.937799999999996,42.56679999999999,42.42399999999999,42.42399999999999,43.12399999999999,42.42399999999999,38.751410299999996,38.786705,41.974418823809515,41.974418823809529
2010-07-05 16:00:00,39.6,36.516000000000005,42.56679999999999,42.56679999999999,42.56679999999999,36.516000000000005,35.85,42.339999999999996,42.56679999999999,36.516000000000005,36.516000000000005,42.42399999999999,42.339999999999996,42.56679999999999,36.516000000000005,42.56679999999999,42.42399999999999,42.42399999999999,36.516000000000005,42.42399999999999,35.85,36.516000000000005,39.86137142857142,39.861371428571424
2010-07-05 17:00:00,38.5,36.5412,36.5412,36.840239999999994,36.936167999999995,36.5412,28.6,28.6,36.5412,36.5412,36.5412,36.840239999999994,36.840239999999994,36.840239999999994,36.5412,36.840239999999994,28.6,28.6,36.5412,36.5412,36.840239999999994,36.5412,35.13283847619048,35.132838476190479
2010-07-05 18:00:00,44.8,37.368359999999996,37.368359999999996,36.840239999999994,36.936167999999995,37.368359999999996,37.368359999999996,37.368359999999996,37.2243,37.368359999999996,37.368359999999996,36.840239999999994,36.840239999999994,36.840239999999994,37.2243,36.840239999999994,37.657799999999995,37.657799999999995,37.2243,36.5412,36.840239999999994,37.2243,37.15762514285713,37.157625142857135
2010-07-05 19:00:00,46.9,38.2564,38.366355999999996,38.675987209999995,37.914,38.366355999999996,38.2564,38.2564,37.914,38.4083392,38.366355999999996,37.80479999999999,38.549056,37.80479999999999,38.31929639999999,38.549056,38.48908,38.48908,38.0148,38.0148,38.675987209999995,37.914,38.257397620000006,38.257397619999999
2010-07-05 20:00:00,38.2,14.1,14.1,14.1,13.835999999999999,13.979999999999999,13.835999999999999,13.835999999999999,13.979999999999999,14.1,13.979999999999999,13.835999999999999,14.1,14.1,13.835999999999999,13.835999999999999,13.835999999999999,13.835999999999999,14.1,13.979999999999999,14.1,14.1,13.97657142857143,13.976571428571424
2010-07-05 21:00:00,29.8,14.1,14.1,14.1,13.835999999999999,13.979999999999999,13.835999999999999,13.835999999999999,13.979999999999999,14.1,13.979999999999999,13.835999999999999,14.1,14.1,13.835999999999999,13.835999999999999,13.835999999999999,13.835999999999999,14.1,13.979999999999999,14.1,14.1,13.97657142857143,13.976571428571424
2010-07-05 22:00:00,5.4,4.884561845737263,4.860010067670682,5.3817823799869995,5.342307061713818,4.884561845737263,4.860010067670682,4.860010067670682,5.338860581200769,4.884561845737263,4.884561845737263,5.365116340295998,5.380934954239999,5.3817823799869995,4.901041429695973,5.380934954239999,5.397763971409999,5.397763971409999,5.325532337488377,5.325532337488377,5.3817823799869995,5.325532337488377,5.178330714409229,5.1783307144092268
2010-07-05 23:00:00,10.7,4.884561845737263,5.521753969999999,5.3817823799869995,5.342307061713818,13.979999999999999,5.521753969999999,5.521753969999999,5.338860581200769,4.884561845737263,4.884561845737263,5.365116340295998,5.380934954239999,5.3817823799869995,4.901041429695973,5.380934954239999,5.397763971409999,5.397763971409999,5.325532337488377,5.325532337488377,5.3817823799869995,5.325532337488377,5.705981660183072,5.7059816601830695
2010-07-06 00:00:00,22.1,22.308999999999997,22.308999999999997,22.377599999999994,22.377599999999994,22.377599999999994,22.308999999999997,22.308999999999997,22.27,22.377599999999994,22.377599999999994,22.377599999999994,22.27,22.377599999999994,22.377599999999994,22.308999999999997,22.308999999999997,22.308999999999997,22.308999999999997,22.377599999999994,22.308999999999997,22.308999999999997,22.334685714285705,22.334685714285712
2010-07-06 01:00:00,12.8,22.308999999999997,22.308999999999997,22.377599999999994,13.835999999999999,13.5,13.835999999999999,22.308999999999997,22.27,22.377599999999994,22.377599999999994,22.377599999999994,13.639999999999997,22.377599999999994,22.377599999999994,22.308999999999997,22.308999999999997,22.308999999999997,22.308999999999997,22.377599999999994,13.639999999999997,13.639999999999997,19.86515238095237,19.865152380952377
2010-07-06 02:00:00,4.7,5.039193292016084,4.860010067670682,4.767730748816569,5.359614943199672,5.039193292016084,4.860010067670682,4.860010067670682,5.357202406840538,5.039193292016084,5.039193292016084,4.7651799973181,4.767730748816569,4.767730748816569,5.050729000787181,4.767730748816569,4.803843298016569,4.803843298016569,4.685151529999999,4.685151529999999,4.767730748816569,5.347872636241863,4.925430750265702,4.9254307502657015
2010-07-06 03:00:00,4.6,5.039193292016084,4.860010067670682,4.767730748816569,4.727710249699999,5.039193292016084,4.860010067670682,4.860010067670682,4.727710249699999,5.039193292016084,5.039193292016084,4.7651799973181,4.767730748816569,4.767730748816569,5.050729000787181,4.767730748816569,4.803843298016569,4.803843298016569,4.685151529999999,4.685151529999999,4.767730748816569,4.685151529999999,4.83380608565227,4.8338060856522702
2010-07-06 04:00:00,4.6,4.937435304411259,4.812007047369478,4.747411524171598,4.719397174789999,4.937435304411259,4.812007047369478,4.812007047369478,4.719397174789999,4.937435304411259,4.937435304411259,4.745625998122669,4.747411524171598,4.747411524171598,4.54,4.747411524171598,4.772690308611598,4.772690308611598,4.689606070999999,4.689606070999999,4.747411524171598,4.689606070999999,4.774354245644635,4.7743542456446342
